"Date","Entry (tags)","Expense amount","Income amount","Currency","Amount in main currency","Main currency","Description"
"2013-08-17","masina","37,00","","RON","37,00","RON","ulei de masina"
"2013-08-17","masina","122,00","","RON","122,00","RON","rovineta"
"2013-08-16","diverse","28,00","","RON","28,00","RON","album concediu"
"2013-08-16","haine","67,00","","RON","67,00","RON","pantofi la fel ca daria"
"2013-08-16","dulciuri","4,79","","RON","4,79","RON","inel de biscuiti Lidl"
"2013-08-16","mancare","4,99","","RON","4,99","RON","salata ruseasca Lidl"
"2013-08-15","motorina","150,00","","RON","150,00","RON","motorina"
"2013-08-15","in oras","4,00","","RON","4,00","RON","4 inghetate de la MC cu un 1 leu"
"2013-08-15","in oras","20,00","","RON","20,00","RON","2 shaorma in centru"
"2013-08-15","cadouri","37,00","","RON","37,00","RON","intrare strand beach + shaorma Daria, cadou graduare master"
"2013-08-15","in oras","58,00","","RON","58,00","RON","intrare Cami si SErgiu la strang Sun Beach"
"2013-08-14","cadouri","34,00","","RON","34,00","RON","poze de la Blaj pentru Fam Sass"
"2013-08-14","mancare","12,03","","RON","12,03","RON","lapte, paine, chifla bavareza! :D"
"2013-08-13","diverse","5,89","","RON","5,89","RON","elastice/agrafe de par"
"2013-08-13","facturi","30,75","","RON","30,75","RON","orange pentru iulie"
"2013-08-13","economii","2.000,00","","RON","2.000,00","RON","1000 salar Sergiu, 1000 salar Cami"
"2013-08-12","dulciuri","4,79","","RON","4,79","RON","inele de biscuiti"
"2013-08-12","cadouri","9,99","","RON","9,99","RON","crizanteme pentru super sotia mea!"
"2013-08-12","mancare","123,09","","RON","123,09","RON","de la kauffland"
"2013-08-12","dulciuri","26,41","","RON","26,41","RON","inghetata, bounty, pufuleti, popcorn, turta dulce, arahide"
"2013-08-12","igiena","32,68","","RON","32,68","RON","protejslip, prezervative, pasta de dinti"
"2013-08-12","casa","32,98","","RON","32,98","RON","2 perne anatomice"
"2013-08-12","mancare","11,57","","RON","11,57","RON","lapte si smantana"
"2013-08-12","in oras","10,00","","RON","10,00","RON","1 shaorma si 2 inghetate"
"2013-08-12","sanatate","100,00","","RON","100,00","RON","stomatolog- ultima carie"
"2013-08-12","facturi","62,50","","RON","62,50","RON","curent ( 20.05-20.07)"
"2013-08-12","mancare","12,05","","RON","12,05","RON","lapte, paine, iaurt de la liebtims"
"2013-08-10","in oras","33,00","","RON","33,00","RON","KFC la intoarcere din concediu"
"2013-08-10","transport","13,00","","RON","13,00","RON","taxi din centru pana acasa la intoarcerea din concediu"
"2013-08-10","transport","2,50","","RON","2,50","RON","bilet RATT- expres de la aeroport"
"2013-07-31","concediu","39,00","","RON","39,00","RON","taxi spre aeroport"
"2013-07-31","concediu","10,00","","EUR","43,92","RON","bilete autobus bergamo - milano"
"2013-07-31","transport","40,00","","RON","40,00","RON","taxi pana la aeroport"
"2013-07-31","comisioane bancare","3,00","","RON","3,00","RON","homebank ING"
"2013-07-30","iesiri","5,00","","RON","5,00","RON","completare la asigurarile medicale ( 50 din datoria de la tatal lui sergiu)"
"2013-07-30","pierderi","5,32","","RON","5,32","RON","nu stim unde? ( si prin pusculita)"
"2013-07-30","mancare","7,00","","RON","7,00","RON","paine si servetele"
"2013-07-30","facturi","97,50","","RON","97,50","RON","cheltuieli intretinere luna iunie"
"2013-07-30","diverse","7,00","","RON","7,00","RON","xerox acte - card european"
"2013-07-29","diverse","1,50","","RON","1,50","RON","printat bilete avion"
"2013-07-29","mancare","8,00","","RON","8,00","RON","paine vaiova si rosii"
"2013-07-29","cadouri","20,00","","RON","20,00","RON","fasconal si nurofen pentru  Negrulesti)"
"2013-07-29","iesiri","119,72","","RON","119,72","RON","cumparaturi (mezeluri/branza) pentru concediu Elvetia-Italia"
"2013-07-28","igiena","30,00","","RON","30,00","RON","stick forever de la Felix"
"2013-07-28","haine","45,00","","RON","45,00","RON","fleece pentru Sergiu de la Decathlon"
"2013-07-27","mancare","7,00","","RON","7,00","RON","pepene"
"2013-07-27","diverse","1,20","","RON","1,20","RON","am bagat la pusculita"
"2013-07-27","haine","110,00","","RON","110,00","RON","2 costune de baie pentru Cami"
"2013-07-27","dulciuri","5,00","","RON","5,00","RON","inghetata"
"2013-07-27","diverse","47,90","","RON","47,90","RON","filtru UV si capac obiectiv"
"2013-07-27","haine","14,99","","RON","14,99","RON","esarfa mare de plaja"
"2013-07-27","mancare","4,29","","RON","4,29","RON","lapte si paine"
"2013-07-27","mancare","21,53","","RON","21,53","RON","pui rotisat si pizza de la auchan"
"2013-07-26","igiena","15,00","","RON","15,00","RON","tuns Sergiu"
"2013-07-26","in oras","5,00","","RON","5,00","RON","haine de fasole impreuna cu Marius"
"2013-07-25","mancare","11,47","","RON","11,47","RON","iaurt si paine"
"2013-07-24","in oras","70,00","","RON","70,00","RON",""
"2013-07-24","imprumut","300,00","","RON","300,00","RON","Miriam, plecare in Anglia"
"2013-07-24","comisioane bancare","2,51","","RON","2,51","RON","la imprumutul Ralucai Popescu"
"2013-07-24","diverse","3,00","","RON","3,00","RON","lac de unghii"
"2013-07-24","haine","19,00","","RON","19,00","RON","colanti"
"2013-07-24","mancare","5,20","","RON","5,20","RON","pentru examen admintere"
"2013-07-23","diverse","10,00","","RON","10,00","RON","toc ochelari Sergiu"
"2013-07-23","diverse","99,00","","RON","99,00","RON","ochelari poarizati Sergiu"
"2013-07-23","haine","180,00","","RON","180,00","RON","teva la Sergiu"
"2013-07-23","donatie","400,00","","RON","400,00","RON","10 % la Vox"
"2013-07-23","comisioane bancare","3,75","","RON","3,75","RON","retragere de la alta banca ( Carpatica)"
"2013-07-23","haine","50,00","","RON","50,00","RON","rochita alba ca zapada Cami"
"2013-07-23","haine","38,00","","RON","38,00","RON","pantaloni negri de scoala ( 29 + 9 lei scurtare, pense)"
"2013-07-23","mancare","2,00","","RON","2,00","RON","covrig cu ciuperci"
"2013-07-23","in oras","15,00","","RON","15,00","RON","o limonada cu Delia in Unirii"
"2013-07-23","cadouri","15,00","","RON","15,00","RON","cercei pentru Delia Svaia (final facultate)"
"2013-07-22","igiena","92,40","","RON","92,40","RON","hartie igienica, durex, sampon, absorbante, ulei plaja"
"2013-07-22","mancare","12,94","","RON","12,94","RON","de la auchan (paine, lapte, lamai)"
"2013-07-22","in oras","18,00","","RON","18,00","RON","shaorma inmall cu sergiu"
"2013-07-22","haine","59,00","","RON","59,00","RON","geanta de la deichman"
"2013-07-22","haine","32,00","","RON","32,00","RON","geanta cu fundita"
"2013-07-22","haine","30,00","","RON","30,00","RON","pantaloni"
"2013-07-22","sanatate","80,00","","RON","80,00","RON","plomba"
"2013-07-22","cadouri","16,00","","RON","16,00","RON","nasturi la tabita"
"2013-07-22","mancare","5,00","","RON","5,00","RON","covrigi"
"2013-07-21","motorina","50,00","","RON","50,00","RON","de la cugir"
"2013-07-19","motorina","100,00","","RON","100,00","RON","motorina de la deva"
"2013-07-19","mancare","15,00","","RON","15,00","RON","paine de la santimbru"
"2013-07-18","cadouri","130,00","","RON","130,00","RON","masinuta 53, bayblade 39, cort 19, elice 14"
"2013-07-18","mancare","6,00","","RON","6,00","RON","plescavita agil si un mic desert bounty"
"2013-07-17","mancare","4,00","","RON","4,00","RON","paine vaiova"
"2013-07-17","igiena","29,00","","RON","29,00","RON","voucher epilare pentru concediu"
"2013-07-17","donatie","42,32","","RON","42,32","RON","cumparaturi pentru Pecica"
"2013-07-17","motorina","100,00","","RON","100,00","RON","cami la plecarea la pecica"
"2013-07-16","in oras","20,00","","RON","20,00","RON","cu talida si neli in centru"
"2013-07-16","masina","20,00","","RON","20,00","RON","spalare interior exterior"
"2013-07-16","in oras","16,00","","RON","16,00","RON","cu Miri la o shaorma"
"2013-07-15","mancare","1,80","","RON","1,80","RON","cartofi"
"2013-07-15","in oras","20,00","","RON","20,00","RON","cu Rebe la Zanoni"
"2013-07-15","dulciuri","5,15","","RON","5,15","RON","sarate de fapt ... ca sunt popcorn pentru microunde"
"2013-07-15","mancare","8,07","","RON","8,07","RON","3 litri de lapte de la Lidl"
"2013-07-15","mancare","14,55","","RON","14,55","RON","iahnie de fasole si carnati si paine de la Billa pentru amiaza la serviciu"
"2013-07-15","dulciuri","16,08","","RON","16,08","RON","2 pachete de biscuiti si 2 tablete de ciocolata africana de la Billa pentru serviciu"
"2013-07-15","economii","2.371,00","","RON","2.371,00","RON","salar Sergiu (400 )
salar Cami (1971)"
"2013-07-15","mancare","6,20","","RON","6,20","RON","paine si bake rolls"
"2013-07-15","cadouri","27,00","","RON","27,00","RON","ziua d-nei Codruta Soica"
"2013-07-14","dulciuri","13,05","","RON","13,05","RON","inghetata 2,5 l"
"2013-07-14","diverse","8,99","","RON","8,99","RON","acumulatori"
"2013-07-14","mancare","21,18","","RON","21,18","RON","fructe si cereale de la kauffland"
"2013-07-13","in oras","20,00","","RON","20,00","RON","familia Oprean la o shaworma"
"2013-07-13","mancare","2,00","","RON","2,00","RON","apa la scoala"
"2013-07-12","mancare","17,90","","RON","17,90","RON","paine, lapte, pepene, smantana"
"2013-07-12","dulciuri","4,49","","RON","4,49","RON","inele de biscuiti"
"2013-07-12","cadouri","11,99","","RON","11,99","RON","buchet crizanteme pentru Cami"
"2013-07-12","facturi","30,94","","RON","30,94","RON","orange"
"2013-07-11","regularizari","84,19","","RON","84,19","RON","de la minusul de luna trecuta"
"2013-07-11","mancare","6,00","","RON","6,00","RON","paine si o branzoaica de la prospera"
"2013-07-11","mancare","4,00","","RON","4,00","RON","sandwich la scoala"
"2013-07-11","iesiri","610,38","","RON","610,38","RON","biletele de tran Milano - Lausane (136 Euro)"
"2013-07-10","mancare","2,70","","RON","2,70","RON","covrig"
"2013-07-09","diverse","10,59","","RON","10,59","RON","lac de unghii & agrafa"
"2013-07-09","cadouri","71,25","","RON","71,25","RON","pentur Carmen o super trusa de machiaj (si eu vreau!!!)"
"2013-07-09","diverse","5,00","","RON","5,00","RON","ca sa nu stam pe sec la pregatire de BIC"
"2013-07-08","mancare","14,00","","RON","14,00","RON","paine si cascaval"
"2013-07-08","mancare","7,50","","RON","7,50","RON","carne macinata"
"2013-07-08","motorina","50,00","","RON","50,00","RON","motorina de la MOL"
"2013-07-08","transport","11,00","","RON","11,00","RON","bilete RATT"
"2013-07-07","donatie","4,00","","RON","4,00","RON","la pecica la biserica, dimineata si seara"
"2013-07-06","mancare","63,86","","RON","63,86","RON","de la kauffland"
"2013-07-06","sanatate","3,58","","RON","3,58","RON","plasturi"
"2013-07-06","dulciuri","13,05","","RON","13,05","RON","inghetata"
"2013-07-06","donatie","71,00","","RON","71,00","RON","cumparaturi pentru Pecica"
"2013-07-06","mancare","4,60","","RON","4,60","RON","pepene"
"2013-07-06","casa","2,50","","RON","2,50","RON","balama pat"
"2013-07-05","mancare","17,31","","RON","17,31","RON","lapte, nectarine, biscuiti"
"2013-07-05","diverse","19,99","","RON","19,99","RON","super 2 mape cu indecsi de la lidl pentru o sotie organizata"
"2013-07-04","in oras","5,00","","RON","5,00","RON","inghetata"
"2013-07-04","pierderi","15,00","","RON","15,00","RON","oare pe ce?   11 ron nu ii gasesc de pe cardul meu ( ultima data cand am retras imi aratau ca mai am 504, n-am mai facut nimic de atunci, si acum am 493)"
"2013-07-03","facturi","89,00","","RON","89,00","RON","cheltuiei intretinere luna mai"
"2013-07-03","diverse","1,00","","RON","1,00","RON","fotografie pentru Maria Irimia"
"2013-07-02","mancare","23,57","","RON","23,57","RON","fructe de la kauffland"
"2013-07-01","mancare","4,60","","RON","4,60","RON","paine de la vaiova"
"2013-07-01","cadouri","11,99","","RON","11,99","RON","super crizanteme pentru super sotia mea intr-o super zi de luni (obisnuita)"
"2013-07-01","mancare","7,07","","RON","7,07","RON","paine si 2 lapti de la Lidl"
"2013-07-01","comisioane bancare","3,00","","RON","3,00","RON","internet bancking"
"2013-06-29","dulciuri","7,99","","RON","7,99","RON","inghetata"
"2013-06-29","mancare","60,00","","RON","60,00","RON","de la kauffland"
"2013-06-29","dulciuri","3,00","","RON","3,00","RON","surpriza pt sergiu"
"2013-06-29","facturi","65,00","","RON","65,00","RON","UPC"
"2013-06-28","mancare","25,73","","RON","25,73","RON","de la lidl"
"2013-06-28","imprumut","2.000,00","","RON","2.000,00","RON","Elu pe 2 luni, pt apartament"
"2013-06-28","comisioane bancare","2,51","","RON","2,51","RON","pentru imprumutul lui Elu"
"2013-06-27","sanatate","150,00","","RON","150,00","RON","pivot + plomba"
"2013-06-27","iesiri","681,38","","RON","681,38","RON","bilete avion Venetia-Timisoara"
"2013-06-27","iesiri","311,00","","RON","311,00","RON","bilete avion Timisoara-Milano"
"2013-06-26","igiena","7,00","","RON","7,00","RON","absorbante"
"2013-06-26","dulciuri","4,49","","RON","4,49","RON","inele biscuiti"
"2013-06-26","mancare","5,38","","RON","5,38","RON","lapte"
"2013-06-25","mancare","24,61","","RON","24,61","RON","fructe si lactate de la auchan"
"2013-06-25","igiena","5,69","","RON","5,69","RON","pasta de dinti"
"2013-06-25","sanatate","50,00","","RON","50,00","RON","acoperire radacina Cami"
"2013-06-25","mancare","2,00","","RON","2,00","RON","covrig la scoala"
"2013-06-25","cadouri","9,99","","RON","9,99","RON","excavator bruder de ziua lui Radu"
"2013-06-25","mancare","11,92","","RON","11,92","RON","mancare (fasole frecata si ficatei de pui) de la Billa"
"2013-06-24","diverse","150,00","","RON","150,00","RON","amenda depasire viteza"
"2013-06-23","iesiri","85,00","","RON","85,00","RON","mancare+ cazare camping la Poiana Nedeii"
"2013-06-22","iesiri","47,66","","RON","47,66","RON","cumparaturi pentru iesirea la Poiana Marului"
"2013-06-22","in oras","19,00","","RON","19,00","RON","2 shaworma"
"2013-06-22","sport","45,00","","RON","45,00","RON","izolir pt Cami"
"2013-06-21","mancare","4,00","","RON","4,00","RON","la examen Cami"
"2013-06-21","dulciuri","6,40","","RON","6,40","RON","prajitura de vineri seara"
"2013-06-20","comisioane bancare","1,00","","RON","1,00","RON","tranzactie card de la cami la sergiu"
"2013-06-20","motorina","200,00","","RON","200,00","RON","alimentare la Mall"
"2013-06-20","dulciuri","4,50","","RON","4,50","RON","suc pt Adina si Calin"
"2013-06-20","mancare","12,70","","RON","12,70","RON","lapte si paine (si o mica, mica prajitura)"
"2013-06-20","sanatate","100,00","","RON","100,00","RON","detartraj cami"
"2013-06-19","mancare","14,28","","RON","14,28","RON","fructe"
"2013-06-18","in oras","21,00","","RON","21,00","RON","inghetata la Zanoni"
"2013-06-17","mancare","3,80","","RON","3,80","RON","lapte"
"2013-06-17","casa","23,96","","RON","23,96","RON","magneti pt usi dulap suspendat hol"
"2013-06-17","haine","25,00","","RON","25,00","RON","croitorie: 10 lei fermoar pantaloni negri, 15 guler richita de la Carmen"
"2013-06-17","sanatate","90,00","","RON","90,00","RON","plomba metalica"
"2013-06-16","in oras","4,00","","RON","4,00","RON","inghetata"
"2013-06-16","donatie","200,00","","RON","200,00","RON","10 % salar Cami la OSCET"
"2013-06-15","diverse","54,00","","RON","54,00","RON","$100 startup - carte de pe Amazon"
"2013-06-15","comisioane bancare","3,51","","RON","3,51","RON","transfer spre cami ultimii bani spre lichidare cont BCR"
"2013-06-15","mancare","3,33","","RON","3,33","RON","ciuperci de la kauffland"
"2013-06-15","igiena","8,14","","RON","8,14","RON","prezervative"
"2013-06-15","casa","6,99","","RON","6,99","RON","umerase"
"2013-06-15","mancare","13,84","","RON","13,84","RON","cascaval si apa de la carrefour"
"2013-06-15","in oras","14,00","","RON","14,00","RON","sandvichuri la lucas"
"2013-06-15","dulciuri","2,00","","RON","2,00","RON","ciocolata de casa din mall"
"2013-06-15","haine","135,00","","RON","135,00","RON","rochita cu fundita roz din Galeria"
"2013-06-14","mancare","9,69","","RON","9,69","RON","de la lidl"
"2013-06-14","dulciuri","4,49","","RON","4,49","RON","inele de biscuti de la lidl"
"2013-06-14","cadouri","50,00","","RON","50,00","RON","baby shower Delia"
"2013-06-14","casa","49,99","","RON","49,99","RON","agatatoare de bicicleta si alte lucruri"
"2013-06-13","mancare","5,38","","RON","5,38","RON","lapte de la Lidl"
"2013-06-13","dulciuri","6,50","","RON","6,50","RON","suc"
"2013-06-13","sanatate","80,00","","RON","80,00","RON","plomba stomatolog Cami"
"2013-06-13","sanatate","21,00","","RON","21,00","RON","reteta antialergice pt sergiu"
"2013-06-13","haine","30,00","","RON","30,00","RON","rochita"
"2013-06-12","mancare","3,20","","RON","3,20","RON","paine"
"2013-06-12","sanatate","15,00","","RON","15,00","RON","radiografie dentara Cami"
"2013-06-12","mancare","141,00","","RON","141,00","RON","shake pt Cami"
"2013-06-11","mancare","127,77","","RON","127,77","RON","kauffland si lidl"
"2013-06-11","igiena","21,37","","RON","21,37","RON","absorbante, prezervative, gel de dus"
"2013-06-11","casa","66,41","","RON","66,41","RON","detergent haine + vase, lavete, storcator lamai, betisoare urechi, saci gunoi, serv umede"
"2013-06-11","dulciuri","48,44","","RON","48,44","RON","de la Kauffland"
"2013-06-11","facturi","31,48","","RON","31,48","RON","orange"
"2013-06-11","economii","350,00","","RON","350,00","RON","economii luna iunie (1000)
de luna trecuta (400 + 150)"
"2013-06-11","comisioane bancare","7,51","","RON","7,51","RON","pt salar sergiu (4)
mutare la cami pe card (3,51)"
"2013-06-10","transport","2,00","","RON","2,00","RON","bilet RATT"
"2013-06-09","mancare","9,90","","RON","9,90","RON","branza"
"2013-06-09","dulciuri","6,40","","RON","6,40","RON","suc"
"2013-06-09","dulciuri","24,50","","RON","24,50","RON","prajituri pt ziua lui Cami"
"2013-06-09","donatie","10,00","","RON","10,00","RON","la VOX"
"2013-06-09","in oras","5,00","","RON","5,00","RON","inghetata"
"2013-06-07","dulciuri","4,00","","RON","4,00","RON","salam de biscuiti nu prea bun"
"2013-06-07","mancare","4,05","","RON","4,05","RON","paine super de la Vaoiva"
"2013-06-07","sanatate","13,40","","RON","13,40","RON","crema fucidin pt sergiu"
"2013-06-06","igiena","10,00","","RON","10,00","RON","tuns varfuri Cami"
"2013-06-05","in oras","38,00","","RON","38,00","RON","ziua lui Cami la KFC"
"2013-06-05","mancare","6,57","","RON","6,57","RON","lapte si ... chibrite"
"2013-06-04","cadouri","27,00","","RON","27,00","RON","cadou pt Cami"
"2013-06-04","facturi","72,00","","RON","72,00","RON","curent pe lunile 20 martie - 20 mai"
"2013-06-03","comisioane bancare","3,00","","RON","3,00","RON","cami Ing homebank"
"2013-06-03","comisioane bancare","10,05","","RON","10,05","RON","pana la data de 3iunie"
"2013-06-03","facturi","266,00","","RON","266,00","RON","intretinere luna aprilie"
"2013-06-03","mancare","5,38","","RON","5,38","RON","lidl lapte"
"2013-06-03","igiena","11,10","","RON","11,10","RON","spary deodorant Cami"
"2013-06-03","mancare","2,30","","RON","2,30","RON","branza topita"
"2013-06-03","mancare","2,00","","RON","2,00","RON","apa pt scoala"
"2013-06-03","transport","5,00","","RON","5,00","RON","2 bilete expres"
"2013-06-02","donatie","10,00","","RON","10,00","RON","biserica la Blaj"
"2013-06-02","motorina","50,00","","RON","50,00","RON","motorina de la Petrom la intoarcere din Pecica/Sancel"
"2013-05-30","mancare","4,00","","RON","4,00","RON","paine"
"2013-05-30","diverse","20,00","","RON","20,00","RON","imprimat poza pe DVD nunta"
"2013-05-30","donatie","50,00","","RON","50,00","RON","tombola fundatia estera"
"2013-05-30","donatie","400,00","","RON","400,00","RON","banchet fundatia Estera"
"2013-05-29","donatie","10,00","","RON","10,00","RON","OSCET absolventiada"
"2013-05-29","donatie","100,00","","RON","100,00","RON","10% din salar Cami la OSCET"
"2013-05-28","diverse","41,00","","RON","41,00","RON","carcase si dvd-uri reinscriptibile pentru dvd-ul de nunta"
"2013-05-28","dulciuri","8,08","","RON","8,08","RON","inele de biscuiti si o ciocolata"
"2013-05-28","mancare","24,20","","RON","24,20","RON","lidl - lapte, smantana, paine, rosii, ardei"
"2013-05-28","diverse","20,00","","RON","20,00","RON","printat 24 DVD-uri de nunta"
"2013-05-28","igiena","6,05","","RON","6,05","RON","always"
"2013-05-28","dulciuri","1,20","","RON","1,20","RON","corn cu cioco"
"2013-05-27","diverse","54,97","","RON","54,97","RON","cosulete de la jisk"
"2013-05-27","dulciuri","2,29","","RON","2,29","RON","lion de la real"
"2013-05-27","mancare","9,88","","RON","9,88","RON","real"
"2013-05-27","in oras","7,00","","RON","7,00","RON","pizza la real"
"2013-05-27","motorina","200,09","","RON","200,09","RON","motorina pt sancel"
"2013-05-27","mancare","3,70","","RON","3,70","RON","iaurt"
"2013-05-27","mancare","10,90","","RON","10,90","RON","lapte, paine"
"2013-05-27","transport","2,50","","RON","2,50","RON","bilet expres"
"2013-05-26","cadouri","25,00","","RON","25,00","RON","cd cu nai pt Sergiu si mama lui"
"2013-05-26","donatie","5,00","","RON","5,00","RON","la biserica Speranta"
"2013-05-26","donatie","400,00","","RON","400,00","RON","10 % la vox"
"2013-05-26","casa","176,49","","RON","176,49","RON","Baumax:
glaf - 68,
coltari albi 4.39
balamale 11.99 x 3 perechea
freza pentru lemn 31.99
adeziv - 23.99"
"2013-05-25","donatie","38,02","","RON","38,02","RON","cumparaturi pentru Oradea"
"2013-05-25","mancare","10,00","","RON","10,00","RON","lucas"
"2013-05-25","casa","108,71","","RON","108,71","RON","Dedeman:
-rezervor WV - 88.49
- rotile 11.92
de restul suruburi"
"2013-05-25","casa","4,15","","RON","4,15","RON","Praktiker:
suruburi de diverse marimi"
"2013-05-24","iesiri","4,00","","RON","4,00","RON","tranvai in oradea"
"2013-05-24","iesiri","32,00","","RON","32,00","RON","cu Tabita la KFC in Oradea"
"2013-05-24","casa","296,76","","RON","296,76","RON","Depozitul de pal de pe buziasului:
pal (173 lei) & accesorii (balamale, manere, sina de agatare si agatatori) pentru mobila suspendata din hol si micul mobilier de birou pe rotile (18 debitare),
cant(0.8ml) 9.6, aplicare 14.88
cant de 2 (2.ml)16.80 aplicare 14.88
pfl 20"
"2013-05-23","mancare","51,39","","RON","51,39","RON","Carrfour"
"2013-05-23","igiena","17,50","","RON","17,50","RON","crema de fata pt Cami"
"2013-05-22","diverse","55,08","","RON","55,08","RON","printare coperta DVD printech (51 buc)"
"2013-05-22","diverse","49,20","","RON","49,20","RON","DVDuri + carcase (24)"
"2013-05-22","mancare","2,50","","RON","2,50","RON","apa la scoala"
"2013-05-21","mancare","26,35","","RON","26,35","RON","Lidl, branza, lapte, sunca, smantana"
"2013-05-21","cadouri","54,90","","RON","54,90","RON","pt Magda de absolvire"
"2013-05-20","dulciuri","4,69","","RON","4,69","RON","biscuiti inelari"
"2013-05-20","cadouri","14,99","","RON","14,99","RON","trandafiri pt cami"
"2013-05-20","mancare","18,46","","RON","18,46","RON","vaiova + lidl"
"2013-05-20","facturi","65,00","","RON","65,00","RON","UPC"
"2013-05-20","facturi","30,84","","RON","30,84","RON","Orange"
"2013-05-19","in oras","12,60","","RON","12,60","RON","apa, buseuri, inghetata, biciclete cu Andy la padurea verde"
"2013-05-19","mancare","4,50","","RON","4,50","RON","bidon cu apa, 5 litri"
"2013-05-19","in oras","20,00","","RON","20,00","RON","shaorma"
"2013-05-18","cadouri","150,00","","RON","150,00","RON","cadou tati Emil, drum Baia-Mare"
"2013-05-18","iesiri","10,50","","RON","10,50","RON","branza si rosii pentru iesirea la Bazos cu BIC"
"2013-05-18","donatie","80,00","","RON","80,00","RON","butelie la Pecica"
"2013-05-18","motorina","100,00","","RON","100,00","RON","plecare pecica"
"2013-05-18","igiena","7,79","","RON","7,79","RON","durex"
"2013-05-18","cadouri","12,38","","RON","12,38","RON","felicitari"
"2013-05-18","casa","10,00","","RON","10,00","RON","10 umerase"
"2013-05-17","cadouri","91,74","","RON","91,74","RON","tigaie pentu Elu + pres usa"
"2013-05-17","haine","21,00","","RON","21,00","RON","2 rochi pereche de la real"
"2013-05-17","diverse","27,99","","RON","27,99","RON","husa de tableta si kindle"
"2013-05-17","mancare","19,48","","RON","19,48","RON","cascaval si ketchup"
"2013-05-17","cadouri","52,99","","RON","52,99","RON","ziua de nastere Miriam"
"2013-05-17","dulciuri","14,00","","RON","14,00","RON","prajituri pt grupul de ucenicie"
"2013-05-17","in oras","8,00","","RON","8,00","RON","covrigi , cami si mir"
"2013-05-16","dulciuri","5,00","","RON","5,00","RON","inghetata pt cami si miri"
"2013-05-16","mancare","9,60","","RON","9,60","RON","paine si rosii"
"2013-05-16","facturi","241,00","","RON","241,00","RON","intretinere pe martie"
"2013-05-15","in oras","30,80","","RON","30,80","RON","shaworma cu Sergiu si Miri"
"2013-05-15","mancare","12,66","","RON","12,66","RON","lidl"
"2013-05-15","dulciuri","4,69","","RON","4,69","RON","biscuiti"
"2013-05-15","economii","1.450,00","","RON","1.450,00","RON","1000 salar cami + 1000 salar Sergiu"
"2013-05-15","mancare","8,60","","RON","8,60","RON","2 sandwichuri + apa la scoala"
"2013-05-14","masina","21,00","","RON","21,00","RON","spalat masina"
"2013-05-14","transport","10,00","","RON","10,00","RON","taxi gara-acasa cu Miri"
"2013-05-14","transport","7,00","","RON","7,00","RON","bilete RATT"
"2013-05-13","mancare","2,20","","RON","2,20","RON","paine"
"2013-05-13","mancare","2,60","","RON","2,60","RON","apa pt scoala -Cami"
"2013-05-12","dulciuri","2,00","","RON","2,00","RON","baton de ciocolata"
"2013-05-12","mancare","3,80","","RON","3,80","RON","lapte"
"2013-05-12","igiena","15,00","","RON","15,00","RON","tuns"
"2013-05-11","comisioane bancare","4,00","","RON","4,00","RON","intrare salar"
"2013-05-11","regularizari","8,00","","RON","8,00","RON","din overdraft luna trecuta"
"2013-05-10","iesiri","34,00","","RON","34,00","RON","papanasi la Valiug + cina 3F (12 mai)"
"2013-05-10","iesiri","20,00","","RON","20,00","RON","intrare pestera Comarnic Cami si Sergiu (11 mai)"
"2013-05-10","iesiri","4,80","","RON","4,80","RON","paine + apa pt Valiug"
"2013-05-09","mancare","92,85","","RON","92,85","RON","kauffland (ierire corturi valiug + acasa)"
"2013-05-09","igiena","5,49","","RON","5,49","RON","bicuri pt epilat cami"
"2013-05-09","casa","7,05","","RON","7,05","RON","solutie pt flori"
"2013-05-09","dulciuri","7,99","","RON","7,99","RON","inghetata"
"2013-05-08","mancare","11,30","","RON","11,30","RON","lapte, unt"
"2013-05-08","iesiri","60,00","","RON","60,00","RON","lui Miti pt iesirea  OSCETcu corturile de la Valiug"
"2013-05-08","mancare","2,20","","RON","2,20","RON","paine"
"2013-05-08","igiena","5,60","","RON","5,60","RON","pasta de dinti"
"2013-05-07","diverse","2,00","","RON","2,00","RON","spalat bicicleta"
"2013-05-06","imprumut","500,00","","RON","500,00","RON","imprumut la tata, scadent 14 mai 2013"
"2013-05-06","motorina","100,00","","RON","100,00","RON","supliment la intoarcere de la cugir"
"2013-05-06","cadouri","100,00","","RON","100,00","RON","curatare curte cabana Prislop"
"2013-05-04","cadouri","65,32","","RON","65,32","RON","cadouri de paste, rafaelo, suc ..."
"2013-05-04","sport","22,00","","RON","22,00","RON","computer de bicicleta"
"2013-05-04","cadouri","15,00","","RON","15,00","RON","vas de iena cadou de pasti mama"
"2013-05-03","iesiri","16,00","","RON","16,00","RON","inghetata la iabalcea"
"2013-05-02","iesiri","6,00","","RON","6,00","RON","suc in Anina"
"2013-05-01","iesiri","20,00","","RON","20,00","RON","apa, baterii lanterna + 6 lei care nu mai stie Cami unde sunt"
"2013-04-30","iesiri","20,00","","RON","20,00","RON","spray de tantari"
"2013-04-30","donatie","200,00","","RON","200,00","RON","mami Cami pentru Paste"
"2013-04-30","iesiri","8,20","","RON","8,20","RON","paine pt Anina"
"2013-04-30","iesiri","50,00","","RON","50,00","RON","inchiriat suport bicicleta pt Anina"
"2013-04-29","iesiri","85,56","","RON","85,56","RON","mancare pt Anina (135,68 - 50 de la Alin)"
